-60.23873901 155.18827820 0.00000000
-60.20935059 155.18225098 0.00000000
-60.18003464 155.17587280 0.00000000
-60.15078735 155.16918945 0.00000000
-60.12159729 155.16226196 0.00000000
-60.09221268 155.15621948 0.00000000
-60.06330490 155.14820862 0.00000000
-60.03461456 155.13943481 0.00000000
-60.00570297 155.13142395 0.00000000
-59.97709656 155.12239075 0.00000000
-59.94849396 155.11334229 0.00000000
-59.91953659 155.10549927 0.00000000
-59.89054489 155.09777832 0.00000000
-59.86155319 155.09007263 0.00000000
-59.83293533 155.08106995 0.00000000
-59.80431747 155.07206726 0.00000000
-59.77542114 155.06401062 0.00000000
-59.74650574 155.05603027 0.00000000
-59.71785736 155.04711914 0.00000000
-59.68920898 155.03822327 0.00000000
-59.66096497 155.02810669 0.00000000
-59.63225174 155.01940918 0.00000000
-59.60343933 155.01104736 0.00000000
-59.57497406 155.00157166 0.00000000
-59.54650879 154.99209595 0.00000000
-59.51768875 154.98376465 0.00000000
-59.48931503 154.97402954 0.00000000
-59.46051025 154.96563721 0.00000000
-59.43170547 154.95726013 0.00000000
-59.40345383 154.94715881 0.00000000
-59.37473679 154.93847656 0.00000000
-59.34635544 154.92875671 0.00000000
-59.31770706 154.91986084 0.00000000
-59.28905869 154.91094971 0.00000000
-59.26082993 154.90078735 0.00000000
-59.23217773 154.89190674 0.00000000
-59.20373154 154.88238525 0.00000000
-59.17528152 154.87284851 0.00000000
-59.14714050 154.86245728 0.00000000
-59.11853409 154.85342407 0.00000000
-59.09024048 154.84344482 0.00000000
-59.06194687 154.83346558 0.00000000
-59.03315353 154.82504272 0.00000000
-59.00432587 154.81674194 0.00000000
-58.97579956 154.80744934 0.00000000
-58.94746399 154.79759216 0.00000000
-58.91912842 154.78773499 0.00000000
-58.89032745 154.77934265 0.00000000
-58.86144257 154.77124023 0.00000000
-58.83292389 154.76193237 0.00000000
-58.80440521 154.75262451 0.00000000
-58.77542496 154.74487305 0.00000000
-58.74642181 154.73719788 0.00000000
-58.71784592 154.72805786 0.00000000
-58.68896103 154.71995544 0.00000000
-58.66007233 154.71185303 0.00000000
-58.63086319 154.70500183 0.00000000
-58.60173416 154.69783020 0.00000000
-58.57300568 154.68917847 0.00000000
-58.54403305 154.68139648 0.00000000
-58.51506042 154.67361450 0.00000000
-58.48594284 154.66638184 0.00000000
-58.45682526 154.65916443 0.00000000
-58.42773056 154.65185547 0.00000000
-58.39903641 154.64311218 0.00000000
-58.37033844 154.63435364 0.00000000
-58.34137344 154.62654114 0.00000000
-58.31243896 154.61862183 0.00000000
-58.28382874 154.60958862 0.00000000
-58.25521851 154.60057068 0.00000000
-58.22641754 154.59217834 0.00000000
-58.19820404 154.58198547 0.00000000
-58.16959381 154.57295227 0.00000000
-58.14130783 154.56295776 0.00000000
-58.11301804 154.55296326 0.00000000
-58.08424759 154.54446411 0.00000000
-58.05575562 154.53506470 0.00000000
-58.02750015 154.52497864 0.00000000
-57.99924850 154.51489258 0.00000000
-57.97041702 154.50659180 0.00000000
-57.94154358 154.49845886 0.00000000
-57.91311646 154.48887634 0.00000000
-57.88436127 154.48031616 0.00000000
-57.85550308 154.47212219 0.00000000
-57.82664108 154.46392822 0.00000000
-57.79825974 154.45420837 0.00000000
-57.76934814 154.44619751 0.00000000
-57.74081802 154.43692017 0.00000000
-57.71228790 154.42764282 0.00000000
-57.68342972 154.41944885 0.00000000
-57.65504456 154.40974426 0.00000000
-57.62632370 154.40107727 0.00000000
-57.59749985 154.39276123 0.00000000
-57.56867981 154.38442993 0.00000000
-57.54039764 154.37442017 0.00000000
-57.51147842 154.36643982 0.00000000
-57.48298645 154.35705566 0.00000000
-57.45449066 154.34765625 0.00000000
-57.42561340 154.33952332 0.00000000
-57.39668655 154.33157349 0.00000000
-57.36819077 154.32218933 0.00000000
-57.33937836 154.31382751 0.00000000
-57.31056595 154.30548096 0.00000000
-57.28153992 154.29789734 0.00000000
-57.25249481 154.29039001 0.00000000
-57.22387314 154.28140259 0.00000000
-57.19487762 154.27371216 0.00000000
-57.16588211 154.26600647 0.00000000
-57.13682175 154.25856018 0.00000000
-57.10773087 154.25122070 0.00000000
-57.07905960 154.24238586 0.00000000
-57.05012512 154.23446655 0.00000000
-57.02118683 154.22654724 0.00000000
-56.99209976 154.21920776 0.00000000
-56.96302032 154.21182251 0.00000000
-56.93396759 154.20434570 0.00000000
-56.90533447 154.19538879 0.00000000
-56.87648010 154.18717957 0.00000000
-56.84767532 154.17878723 0.00000000
-56.81912231 154.16958618 0.00000000
-56.79032135 154.16119385 0.00000000
-56.76146698 154.15298462 0.00000000
-56.73260880 154.14477539 0.00000000
-56.70434189 154.13471985 0.00000000
-56.67557907 154.12620544 0.00000000
-56.64671326 154.11804199 0.00000000
-56.61820221 154.10870361 0.00000000
-56.58969498 154.09936523 0.00000000
-56.56060791 154.09201050 0.00000000
-56.53211975 154.08259583 0.00000000
-56.50334167 154.07411194 0.00000000
-56.47446823 154.06596375 0.00000000
-56.44559479 154.05783081 0.00000000
-56.41722107 154.04808044 0.00000000
-56.38839340 154.03976440 0.00000000
-56.35946655 154.03181458 0.00000000
-56.33050919 154.02397156 0.00000000
-56.30154800 154.01614380 0.00000000
-56.27317047 154.00640869 0.00000000
-56.24419403 153.99862671 0.00000000
-56.21563339 153.98944092 0.00000000
-56.18684006 153.98101807 0.00000000
-56.15804672 153.97259521 0.00000000
-56.12909698 153.96472168 0.00000000
-56.10012054 153.95695496 0.00000000
-56.07154083 153.94784546 0.00000000
-56.04270172 153.93957520 0.00000000
-56.01386642 153.93130493 0.00000000
-55.98485947 153.92366028 0.00000000
-55.95616150 153.91491699 0.00000000
-55.92724991 153.90690613 0.00000000
-55.89825821 153.89918518 0.00000000
-55.86926651 153.89147949 0.00000000
-55.84021759 153.88398743 0.00000000
-55.81116104 153.87652588 0.00000000
-55.78252029 153.86759949 0.00000000
-55.75364304 153.85946655 0.00000000
-55.72476196 153.85134888 0.00000000
-55.69577408 153.84362793 0.00000000
-55.66680527 153.83583069 0.00000000
-55.63832474 153.82641602 0.00000000
-55.60947800 153.81817627 0.00000000
-55.58063126 153.80993652 0.00000000
-55.55244446 153.79966736 0.00000000
-55.52383423 153.79063416 0.00000000
-55.49561310 153.78045654 0.00000000
-55.46709824 153.77113342 0.00000000
-55.43858337 153.76181030 0.00000000
-55.41053391 153.75115967 0.00000000
-55.38225174 153.74114990 0.00000000
-55.35371399 153.73188782 0.00000000
-55.32518005 153.72264099 0.00000000
-55.29712677 153.71200562 0.00000000
-55.26849365 153.70304871 0.00000000
-55.24020386 153.69306946 0.00000000
-55.21155930 153.68415833 0.00000000
-55.18260574 153.67631531 0.00000000
-55.15397644 153.66735840 0.00000000
-55.12545776 153.65805054 0.00000000
-55.09664536 153.64968872 0.00000000
-55.06812668 153.64038086 0.00000000
-55.03960800 153.63107300 0.00000000
-55.01065063 153.62322998 0.00000000
-54.98165131 153.61555481 0.00000000
-54.95264435 153.60789490 0.00000000
-54.92402267 153.59890747 0.00000000
-54.89519119 153.59062195 0.00000000
-54.86635971 153.58233643 0.00000000
-54.83739471 153.57452393 0.00000000
-54.80873871 153.56564331 0.00000000
-54.77991486 153.55732727 0.00000000
-54.75109100 153.54899597 0.00000000
-54.72217560 153.54101563 0.00000000
-54.69383621 153.53117371 0.00000000
-54.66508865 153.52259827 0.00000000
-54.63623810 153.51437378 0.00000000
-54.60773087 153.50503540 0.00000000
-54.57921982 153.49569702 0.00000000
-54.55033493 153.48759460 0.00000000
-54.52171326 153.47860718 0.00000000
-54.49288177 153.47032166 0.00000000
-54.46395874 153.46235657 0.00000000
-54.43503571 153.45439148 0.00000000
-54.40602112 153.44676208 0.00000000
-54.37744904 153.43760681 0.00000000
-54.34854889 153.42956543 0.00000000
-54.31954193 153.42190552 0.00000000
-54.29053497 153.41426086 0.00000000
-54.26145935 153.40687561 0.00000000
-54.23238754 153.39947510 0.00000000
-54.20360947 153.39099121 0.00000000
-54.17467880 153.38304138 0.00000000
-54.14575195 153.37510681 0.00000000
-54.11673737 153.36747742 0.00000000
-54.08771515 153.35987854 0.00000000
-54.05869675 153.35226440 0.00000000
-54.03008652 153.34323120 0.00000000
-54.00123978 153.33499146 0.00000000
-53.97239685 153.32673645 0.00000000
-53.94338226 153.31910706 0.00000000
-53.91434860 153.31155396 0.00000000
-53.88556671 153.30308533 0.00000000
-53.85663605 153.29515076 0.00000000
-53.82770157 153.28721619 0.00000000
-53.79865265 153.27972412 0.00000000
-53.76958084 153.27232361 0.00000000
-53.74049759 153.26495361 0.00000000
-53.71178818 153.25625610 0.00000000
-53.68307877 153.24754333 0.00000000
-53.65401077 153.24012756 0.00000000
-53.62492752 153.23275757 0.00000000
-53.59585190 153.22535706 0.00000000
-53.56677628 153.21795654 0.00000000
-53.53770065 153.21057129 0.00000000
-53.50862503 153.20318604 0.00000000
-53.47998810 153.19424438 0.00000000
-53.45102310 153.18643188 0.00000000
-53.42198563 153.17889404 0.00000000
-53.39291763 153.17147827 0.00000000
-53.36384964 153.16404724 0.00000000
-53.33475876 153.15672302 0.00000000
-53.30566406 153.14941406 0.00000000
-53.27703094 153.14045715 0.00000000
-53.24810028 153.13252258 0.00000000
-53.21908951 153.12489319 0.00000000
-53.19007492 153.11724854 0.00000000
-53.16104507 153.10968018 0.00000000
-53.13238907 153.10079956 0.00000000
-53.10354233 153.09255981 0.00000000
-53.07466888 153.08442688 0.00000000
-53.04579163 153.07627869 0.00000000
-53.01756287 153.06613159 0.00000000
-52.98883057 153.05749512 0.00000000
-52.96003342 153.04908752 0.00000000
-52.93165588 153.03935242 0.00000000
-52.90288925 153.03083801 0.00000000
-52.87439728 153.02145386 0.00000000
-52.84600449 153.01176453 0.00000000
-52.81733322 153.00292969 0.00000000
-52.78901291 152.99302673 0.00000000
-52.76041031 152.98397827 0.00000000
-52.73180389 152.97494507 0.00000000
-52.70357895 152.96478271 0.00000000
-52.67486954 152.95606995 0.00000000
-52.64604187 152.94776917 0.00000000
-52.61776352 152.93775940 0.00000000
-52.58889771 152.92958069 0.00000000
-52.55999374 152.92153931 0.00000000
-52.53107071 152.91357422 0.00000000
-52.50255585 152.90425110 0.00000000
-52.47376633 152.89581299 0.00000000
-52.44497681 152.88737488 0.00000000
-52.41601563 152.87954712 0.00000000
-52.38758469 152.86996460 0.00000000
-52.35877991 152.86158752 0.00000000
-52.32977676 152.85392761 0.00000000
-52.30077362 152.84625244 0.00000000
-52.27255249 152.83607483 0.00000000
-52.24379730 152.82751465 0.00000000
-52.21496582 152.81922913 0.00000000
-52.18655014 152.80961609 0.00000000
-52.15786362 152.80082703 0.00000000
-52.12917709 152.79205322 0.00000000
-52.10030365 152.78390503 0.00000000
-52.07192993 152.77416992 0.00000000
-52.04302597 152.76612854 0.00000000
-52.01447678 152.75691223 0.00000000
-51.98592377 152.74771118 0.00000000
-51.95698166 152.73982239 0.00000000
-51.92797852 152.73216248 0.00000000
-51.89894867 152.72459412 0.00000000
-51.86989212 152.71713257 0.00000000
-51.84118271 152.70843506 0.00000000
-51.81246948 152.69973755 0.00000000
-51.78342819 152.69221497 0.00000000
-51.75434875 152.68484497 0.00000000
-51.72517395 152.67787170 0.00000000
-51.69607162 152.67059326 0.00000000
-51.66696548 152.66331482 0.00000000
-51.63791656 152.65582275 0.00000000
-51.60940170 152.64649963 0.00000000
-51.58048630 152.63850403 0.00000000
-51.55146790 152.63088989 0.00000000
-51.52241135 152.62342834 0.00000000
-51.49335098 152.61596680 0.00000000
-51.46425247 152.60867310 0.00000000
-51.43514633 152.60139465 0.00000000
-51.40604019 152.59413147 0.00000000
-51.37733078 152.58543396 0.00000000
-51.34828186 152.57794189 0.00000000
-51.31923294 152.57044983 0.00000000
-51.29014587 152.56309509 0.00000000
-51.26105118 152.55577087 0.00000000
-51.23196030 152.54844666 0.00000000
-51.20288086 152.54107666 0.00000000
-51.17416763 152.53237915 0.00000000
-51.14545822 152.52368164 0.00000000
-51.11645508 152.51600647 0.00000000
-51.08743668 152.50839233 0.00000000
-51.05842972 152.50074768 0.00000000
-51.02943039 152.49307251 0.00000000
-51.00020599 152.48629761 0.00000000
-50.97191238 152.47631836 0.00000000
-50.94308472 152.46801758 0.00000000
-50.91416931 152.46002197 0.00000000
-50.88565826 152.45069885 0.00000000
-50.85688400 152.44221497 0.00000000
-50.82811356 152.43371582 0.00000000
-50.79915619 152.42587280 0.00000000
-50.77017593 152.41810608 0.00000000
-50.74166870 152.40876770 0.00000000
-50.71278381 152.40066528 0.00000000
-50.68389511 152.39257813 0.00000000
-50.65492630 152.38478088 0.00000000
-50.62651825 152.37513733 0.00000000
-50.59766388 152.36692810 0.00000000
-50.56871033 152.35906982 0.00000000
-50.53972626 152.35133362 0.00000000
-50.51071548 152.34368896 0.00000000
-50.48170471 152.33605957 0.00000000
-50.45324326 152.32658386 0.00000000
-50.42434311 152.31852722 0.00000000
-50.39534378 152.31083679 0.00000000
-50.36622620 152.30360413 0.00000000
-50.33711243 152.29637146 0.00000000
-50.30805969 152.28889465 0.00000000
-50.27952576 152.27963257 0.00000000
-50.25060654 152.27165222 0.00000000
-50.22158813 152.26405334 0.00000000
-50.19252777 152.25660706 0.00000000
-50.16346359 152.24916077 0.00000000
-50.13435745 152.24189758 0.00000000
-50.10523987 152.23468018 0.00000000
-50.07611847 152.22746277 0.00000000
-50.04699326 152.22027588 0.00000000
-50.01811218 152.21215820 0.00000000
-49.98923111 152.20404053 0.00000000
-49.96014023 152.19671631 0.00000000
-49.93102264 152.18949890 0.00000000
-49.90189743 152.18231201 0.00000000
-49.87276840 152.17514038 0.00000000
-49.84364319 152.16793823 0.00000000
-49.81452179 152.16073608 0.00000000
-49.78540802 152.15348816 0.00000000
-49.75630188 152.14620972 0.00000000
-49.72721100 152.13888550 0.00000000
-49.69855499 152.13000488 0.00000000
-49.66966629 152.12191772 0.00000000
-49.64077759 152.11383057 0.00000000
-49.61159515 152.10687256 0.00000000
-49.58256912 152.09930420 0.00000000
-49.55357361 152.09161377 0.00000000
-49.52500534 152.08245850 0.00000000
-49.49620056 152.07408142 0.00000000
-49.46739578 152.06568909 0.00000000
-49.43841934 152.05792236 0.00000000
-49.40943909 152.05017090 0.00000000
-49.38093185 152.04083252 0.00000000
-49.35211563 152.03250122 0.00000000
-49.32310486 152.02487183 0.00000000
-49.29409027 152.01722717 0.00000000
-49.26568985 152.00756836 0.00000000
-49.23683929 151.99934387 0.00000000
-49.20788193 151.99150085 0.00000000
-49.17887878 151.98382568 0.00000000
-49.14984894 151.97625732 0.00000000
-49.12082291 151.96867371 0.00000000
-49.09175873 151.96124268 0.00000000
-49.06319046 151.95207214 0.00000000
-49.03424835 151.94418335 0.00000000
-49.00521088 151.93664551 0.00000000
-48.97604752 151.92961121 0.00000000
-48.94688416 151.92257690 0.00000000
-48.91780090 151.91520691 0.00000000
-48.88872910 151.90779114 0.00000000
-48.85966873 151.90034485 0.00000000
-48.83101273 151.89146423 0.00000000
-48.80213547 151.88333130 0.00000000
-48.77326202 151.87519836 0.00000000
-48.74423981 151.86759949 0.00000000
-48.71521378 151.86003113 0.00000000
-48.68619156 151.85243225 0.00000000
-48.65716553 151.84484863 0.00000000
-48.62838364 151.83638000 0.00000000
-48.59960175 151.82792664 0.00000000
-48.57062912 151.82014465 0.00000000
-48.54162598 151.81248474 0.00000000
-48.51261520 151.80484009 0.00000000
-48.48400497 151.79582214 0.00000000
-48.45515060 151.78761292 0.00000000
-48.42629623 151.77940369 0.00000000
-48.39728546 151.77177429 0.00000000
-48.36826706 151.76416016 0.00000000
-48.33926010 151.75651550 0.00000000
-48.31068802 151.74736023 0.00000000
-48.28176498 151.73939514 0.00000000
-48.25284576 151.73141479 0.00000000
-48.22388840 151.72357178 0.00000000
-48.19493103 151.71572876 0.00000000
-48.16643524 151.70634460 0.00000000
-48.13762665 151.69796753 0.00000000
-48.10870743 151.68998718 0.00000000
-48.07978821 151.68200684 0.00000000
-48.05077744 151.67436218 0.00000000
-48.02174759 151.66679382 0.00000000
-47.99317932 151.65763855 0.00000000
-47.96416092 151.65002441 0.00000000
-47.93511963 151.64250183 0.00000000
-47.90607834 151.63497925 0.00000000
-47.87698746 151.62763977 0.00000000
-47.84787750 151.62039185 0.00000000
-47.81875610 151.61318970 0.00000000
-47.78961945 151.60604858 0.00000000
-47.76047516 151.59893799 0.00000000
-47.73131943 151.59185791 0.00000000
-47.70216751 151.58479309 0.00000000
-47.67300797 151.57774353 0.00000000
-47.64384842 151.57067871 0.00000000
-47.61512756 151.56201172 0.00000000
-47.58611679 151.55436707 0.00000000
-47.55693817 151.54740906 0.00000000
-47.52775574 151.54043579 0.00000000
-47.49861145 151.53332520 0.00000000
-47.46945953 151.52622986 0.00000000
-47.44029999 151.51918030 0.00000000
-47.41114044 151.51213074 0.00000000
-47.38196945 151.50512695 0.00000000
-47.35279465 151.49813843 0.00000000
-47.32361984 151.49114990 0.00000000
-47.29443741 151.48419189 0.00000000
-47.26525116 151.47726440 0.00000000
-47.23606873 151.47032166 0.00000000
-47.20689011 151.46334839 0.00000000
-47.17771530 151.45635986 0.00000000
-47.14834213 151.45025635 0.00000000
-47.11937714 151.44244385 0.00000000
-47.09012985 151.43576050 0.00000000
-47.06098175 151.42866516 0.00000000
-47.03186035 151.42144775 0.00000000
-47.00275040 151.41419983 0.00000000
-46.97365189 151.40689087 0.00000000
-46.94455719 151.39959717 0.00000000
-46.91606522 151.39019775 0.00000000
-46.88709259 151.38241577 0.00000000
-46.85803604 151.37495422 0.00000000
-46.82896042 151.36755371 0.00000000
-46.79988098 151.36016846 0.00000000
-46.77059937 151.35363770 0.00000000
-46.74171448 151.34553528 0.00000000
-46.71257782 151.33837891 0.00000000
-46.68399048 151.32926941 0.00000000
-46.65512085 151.32110596 0.00000000
-46.62617111 151.31324768 0.00000000
-46.59720230 151.30545044 0.00000000
-46.56823349 151.29765320 0.00000000
-46.53924942 151.28990173 0.00000000
-46.51079941 151.28038025 0.00000000
-46.48197174 151.27207947 0.00000000
-46.45303726 151.26414490 0.00000000
-46.42395401 151.25677490 0.00000000
-46.39487457 151.24940491 0.00000000
-46.36645508 151.23979187 0.00000000
-46.33755112 151.23175049 0.00000000
-46.30852890 151.22415161 0.00000000
-46.27946091 151.21673584 0.00000000
-46.25035858 151.20945740 0.00000000
-46.22125626 151.20216370 0.00000000
-46.19211578 151.19503784 0.00000000
-46.16296768 151.18794250 0.00000000
-46.13382339 151.18083191 0.00000000
-46.10467911 151.17372131 0.00000000
-46.07554245 151.16658020 0.00000000
-46.04641342 151.15939331 0.00000000
-46.01728821 151.15222168 0.00000000
-45.98807907 151.14538574 0.00000000
-45.95950699 151.13624573 0.00000000
-45.93057632 151.12829590 0.00000000
-45.90156555 151.12065125 0.00000000
-45.87253189 151.11309814 0.00000000
-45.84349060 151.10557556 0.00000000
-45.81444931 151.09805298 0.00000000
-45.78540421 151.09054565 0.00000000
-45.75635147 151.08306885 0.00000000
-45.72776413 151.07397461 0.00000000
-45.69886017 151.06593323 0.00000000
-45.66975784 151.05863953 0.00000000
-45.64065552 151.05136108 0.00000000
-45.61160660 151.04386902 0.00000000
-45.58255768 151.03637695 0.00000000
-45.55349731 151.02893066 0.00000000
-45.52443314 151.02148438 0.00000000
-45.49576187 151.01264954 0.00000000
-45.46687317 151.00456238 0.00000000
-45.43798447 150.99645996 0.00000000
-45.40895462 150.98889160 0.00000000
-45.37992477 150.98132324 0.00000000
-45.35089874 150.97373962 0.00000000
-45.32176208 150.96659851 0.00000000
-45.29306793 150.95783997 0.00000000
